total_sleep_time,total_active_time,total_flow_volume,flow_rate,avg_packet_size,num_servers,num_protocols,uniq_dns,dns_interval,ntp_interval,device_co
103,528,3180,6.0227272727272725,21.78082191780822,3,4,1,0,0,1
93,547,2883,5.270566727605119,21.355555555555554,3,4,1,0,0,1
92,550,3039,5.525454545454545,20.815068493150687,3,4,1,0,0,1
108,517,2958,5.72147001934236,21.75,3,4,1,0,0,1
91,565,2807,4.968141592920354,19.767605633802816,3,4,1,0,0,1
91,495,3001,6.062626262626263,23.62992125984252,3,5,1,0,0,1
97,557,2980,5.350089766606822,20.272108843537413,3,4,1,0,0,1
66,523,2773,5.3021032504780115,21.16793893129771,3,4,1,0,0,1
73,566,2777,4.906360424028269,19.69503546099291,3,4,1,0,0,1
77,518,2746,5.301158301158301,21.123076923076923,3,4,1,0,0,1
88,530,2763,5.213207547169811,20.16788321167883,3,4,1,0,0,1
82,524,2542,4.851145038167939,19.705426356589147,3,4,1,0,0,1
88,522,2573,4.92911877394636,18.24822695035461,3,4,1,0,0,1
101,541,3100,5.730129390018484,20.80536912751678,3,4,1,0,0,1
78,540,2802,5.188888888888889,21.06766917293233,3,4,1,0,0,1
81,563,2895,5.142095914742451,21.131386861313867,2,4,1,0,0,1
156,563,3644,6.47246891651865,24.293333333333333,2,5,1,0,0,1
102,518,3027,5.843629343629344,22.094890510948904,2,4,1,0,0,1
96,551,2733,4.960072595281306,19.521428571428572,2,4,1,0,0,1
113,539,3054,5.666048237476809,20.91780821917808,2,4,1,0,0,1
106,528,2593,4.910984848484849,19.643939393939394,2,4,1,0,0,1
72,577,2821,4.889081455805893,20.15,2,4,1,0,0,1
68,600,3164,5.273333333333333,21.37837837837838,2,4,1,0,0,1
78,534,2954,5.531835205992509,21.1,2,4,1,0,0,1
76,546,3023,5.5366300366300365,21.59285714285714,2,4,1,0,0,1
79,561,2917,5.19964349376114,19.57718120805369,2,4,1,0,0,1
89,541,3028,5.597042513863216,20.598639455782312,2,4,1,0,0,1
103,487,2733,5.611909650924025,20.244444444444444,2,4,1,0,0,1
80,495,2749,5.553535353535353,20.669172932330827,2,4,1,0,0,1
93,506,2731,5.397233201581027,21.00769230769231,2,4,1,0,0,1
85,505,2763,5.471287128712872,21.253846153846155,2,4,1,0,0,1
86,550,2539,4.616363636363636,19.68217054263566,2,4,1,0,0,1
90,536,2835,5.289179104477612,20.39568345323741,2,4,1,0,0,1
83,500,2471,4.942,19.61111111111111,2,4,1,0,0,1
60,528,2608,4.9393939393939394,20.375,2,4,1,0,0,1
91,496,3124,6.298387096774194,24.992,2,5,1,0,0,1
73,584,3071,5.258561643835616,21.034246575342465,2,4,1,0,0,1
86,556,3009,5.411870503597123,20.33108108108108,2,5,1,0,0,1
94,512,2888,5.640625,21.392592592592592,2,4,1,0,0,1
113,558,2953,5.292114695340501,21.554744525547445,2,4,1,0,0,1
81,543,3095,5.699815837937385,21.795774647887324,2,4,1,0,0,1
69,523,2785,5.325047801147227,20.93984962406015,2,5,1,0,0,1
65,514,3045,5.924124513618677,21.595744680851062,2,4,1,0,0,1
86,514,2903,5.647859922178989,20.588652482269502,2,4,1,0,0,1
101,573,2952,5.151832460732984,21.705882352941178,2,4,1,0,0,1
81,543,2695,4.963167587476979,19.962962962962962,2,4,1,0,0,1
67,557,2971,5.333931777378815,21.37410071942446,2,4,1,0,0,1
90,533,2804,5.26078799249531,20.467153284671532,2,4,1,0,0,1
132,507,3425,6.7554240631163704,25.37037037037037,3,6,1,0,0,1
99,543,2996,5.517495395948434,20.662068965517243,3,5,1,0,0,1
94,543,2734,5.0349907918968695,20.55639097744361,3,4,1,0,0,1
69,543,2890,5.322283609576427,20.49645390070922,3,4,1,0,0,1
77,521,3248,6.234165067178503,24.984615384615385,3,5,1,0,0,1
83,561,3277,5.841354723707665,21.55921052631579,3,4,1,0,0,1
79,569,3162,5.557117750439367,21.958333333333332,3,4,1,0,0,1
85,539,2731,5.066790352504638,20.080882352941178,3,4,1,0,0,1
81,561,3029,5.399286987522282,20.889655172413793,3,4,1,0,0,1
59,536,3038,5.667910447761194,22.175182481751825,3,4,1,0,0,1
69,518,2815,5.434362934362935,21.9921875,3,4,1,0,0,1
97,564,3385,6.00177304964539,22.417218543046356,3,4,1,0,0,1
94,524,2730,5.209923664122138,21.0,3,4,1,0,0,1
91,520,2762,5.311538461538461,21.410852713178294,3,4,1,0,0,1
73,517,2735,5.290135396518375,20.87786259541985,3,4,1,0,0,1
78,557,2751,4.938958707360862,20.377777777777776,3,4,1,0,0,1
76,572,3026,5.29020979020979,20.58503401360544,3,4,1,0,0,1
57,548,3022,5.514598540145985,21.741007194244606,3,4,1,0,0,1
107,552,2936,5.318840579710145,21.27536231884058,3,6,1,0,0,1
130,559,3303,5.9087656529517,21.58823529411765,3,4,1,0,0,1
49,557,3495,6.274685816876122,23.14569536423841,3,4,1,0,0,1
84,567,3649,6.435626102292769,23.24203821656051,3,4,1,0,0,1
71,508,3300,6.496062992125984,23.404255319148938,3,4,1,0,0,1
63,549,4525,8.242258652094717,27.424242424242426,3,4,1,0,2,1
83,567,4463,7.871252204585538,27.213414634146343,3,5,1,0,0,1
59,578,5374,9.29757785467128,27.844559585492227,3,4,1,0,0,1
65,530,6595,12.443396226415095,32.81094527363184,3,4,1,0,0,1
62,539,2885,5.352504638218924,21.37037037037037,3,4,1,0,0,1
69,524,3713,7.08587786259542,24.589403973509935,3,4,1,0,0,1
88,518,4422,8.536679536679536,26.16568047337278,3,4,1,0,0,1
60,541,2814,5.2014787430683915,21.318181818181817,3,4,1,0,0,1
68,563,2832,5.030195381882771,20.52173913043478,3,4,1,0,0,1
86,567,3039,5.35978835978836,21.251748251748253,3,4,1,0,0,1
69,540,3024,5.6,21.6,3,4,1,0,0,1
75,510,3161,6.198039215686275,22.260563380281692,3,4,1,0,0,1
76,531,2592,4.88135593220339,19.786259541984734,3,4,1,0,0,1
93,516,3035,5.881782945736434,21.992753623188406,3,4,1,0,0,1
84,529,3038,5.742911153119093,21.3943661971831,3,4,1,0,0,1
114,544,3039,5.586397058823529,22.02173913043478,3,5,1,0,0,1
101,544,3036,5.580882352941177,21.083333333333332,3,4,1,0,0,1
99,538,3040,5.650557620817844,21.25874125874126,3,4,1,0,0,1
62,531,2457,4.627118644067797,19.81451612903226,3,4,1,0,0,1
79,551,2819,5.116152450090744,21.195488721804512,3,4,1,0,0,1
101,533,2958,5.549718574108818,21.12857142857143,3,4,1,0,0,1
108,528,2936,5.5606060606060606,21.12230215827338,3,5,1,0,0,1
68,524,2599,4.959923664122138,19.83969465648855,3,4,1,0,0,1
117,520,2746,5.280769230769231,20.803030303030305,3,4,1,0,0,1
108,505,2591,5.130693069306931,20.728,3,4,1,0,0,1
69,553,3298,5.963833634719711,22.744827586206895,3,4,1,0,0,1
109,545,3730,6.844036697247707,26.083916083916083,3,5,1,0,0,1
108,567,2853,5.031746031746032,20.824817518248175,3,5,1,0,0,1
70,520,3244,6.2384615384615385,23.33812949640288,3,4,1,0,0,1
107,569,2838,4.987697715289983,20.127659574468087,3,4,1,0,0,1
58,522,2681,5.136015325670498,20.9453125,3,4,1,0,0,1
73,522,2696,5.164750957854406,19.97037037037037,3,4,1,0,0,1
81,513,2748,5.356725146198831,20.507462686567163,3,4,1,0,0,1
94,522,2904,5.563218390804598,21.352941176470587,3,4,1,0,0,1
73,545,3011,5.524770642201835,21.507142857142856,3,4,1,0,0,1
67,561,2888,5.14795008912656,21.080291970802918,3,4,1,0,0,1
56,545,2888,5.299082568807339,21.080291970802918,3,4,1,0,0,1
69,554,3151,5.687725631768953,21.29054054054054,3,4,1,0,0,1
82,521,2889,5.54510556621881,21.24264705882353,3,3,1,0,0,1
71,562,3026,5.384341637010676,21.46099290780142,3,4,1,0,0,1
78,507,2797,5.516765285996056,21.68217054263566,3,3,1,0,0,1
82,537,3281,6.109869646182496,22.31972789115646,3,5,1,0,0,1
89,536,2728,5.08955223880597,21.147286821705425,3,4,1,0,0,1
94,508,3665,7.214566929133858,25.275862068965516,3,7,1,0,0,1
77,561,2973,5.2994652406417115,20.645833333333332,3,4,1,0,0,1
77,539,3092,5.736549165120594,22.085714285714285,3,4,1,0,0,1
95,489,3941,8.059304703476483,28.766423357664234,3,6,1,0,0,1
97,521,3206,6.153550863723608,21.958904109589042,3,4,1,0,0,1
90,566,2660,4.69964664310954,20.30534351145038,3,4,1,0,0,1
46,567,3020,5.326278659611993,22.205882352941178,3,4,1,0,0,1
86,563,2606,4.628774422735346,20.046153846153846,3,4,1,0,0,1
101,523,3028,5.789674952198853,21.62857142857143,3,4,1,0,0,1
96,571,2750,4.816112084063048,20.52238805970149,3,4,1,0,0,1
85,543,2890,5.322283609576427,21.25,3,4,1,0,0,1
105,555,2776,5.001801801801802,20.115942028985508,3,4,1,0,0,1
99,516,3011,5.8352713178294575,21.978102189781023,3,4,1,0,0,1
100,538,2751,5.113382899628252,20.377777777777776,3,4,1,0,0,1
93,566,3042,5.374558303886926,20.554054054054053,3,4,1,0,0,1
78,549,3215,5.856102003642987,22.02054794520548,3,5,1,0,0,1
79,512,2747,5.365234375,20.96946564885496,3,4,1,0,0,1
88,572,3040,5.314685314685315,21.408450704225352,3,4,1,0,0,1
57,553,2813,5.086799276672695,21.638461538461538,3,4,1,0,0,1
66,560,2969,5.301785714285714,21.359712230215827,3,4,1,0,0,1
130,486,3291,6.771604938271605,25.511627906976745,3,5,1,0,0,1
80,546,2356,4.315018315018315,17.07246376811594,3,3,0,0,0,1
122,544,3310,6.084558823529412,23.81294964028777,3,5,1,0,0,1
89,528,2751,5.2102272727272725,20.377777777777776,3,4,1,0,0,1
77,531,2807,5.2862523540489645,20.05,3,4,1,0,0,1
89,521,2912,5.589251439539347,21.73134328358209,3,4,1,0,0,1
78,512,2793,5.455078125,21.3206106870229,3,5,1,0,0,1
67,523,3051,5.833652007648183,22.6,3,4,1,0,0,1
97,542,2886,5.324723247232472,21.220588235294116,3,4,1,0,0,1
73,512,2913,5.689453125,21.902255639097746,3,4,1,0,0,1
102,534,2552,4.7790262172284645,19.333333333333332,3,4,1,0,0,1
121,544,2960,5.4411764705882355,20.6993006993007,3,4,1,0,0,1
81,530,2625,4.952830188679245,20.0381679389313,3,4,1,0,0,1
77,550,2759,5.016363636363637,20.437037037037037,3,4,1,0,0,1
56,538,2754,5.118959107806692,19.81294964028777,3,4,1,0,0,1
67,568,3026,5.327464788732394,22.25,3,4,1,0,0,1
76,565,2678,4.739823008849558,19.547445255474454,3,4,1,0,0,1
76,517,2751,5.321083172147002,21.325581395348838,3,4,1,0,0,1
97,519,2168,4.1772639691714835,16.9375,2,3,0,0,0,1
103,581,3640,6.265060240963855,25.27777777777778,2,5,1,0,0,1
138,548,3351,6.114963503649635,22.64189189189189,2,5,1,0,0,1
68,525,2679,5.102857142857143,20.295454545454547,2,4,1,0,0,1
98,542,3231,5.961254612546125,22.594405594405593,2,4,1,0,0,1
80,536,2764,5.156716417910448,20.62686567164179,2,4,1,0,0,1
95,525,2884,5.493333333333333,21.52238805970149,2,4,1,0,0,1
97,535,2626,4.908411214953271,19.597014925373134,2,4,1,0,0,1
82,500,2590,5.18,20.72,2,4,1,0,0,1
85,554,2759,4.98014440433213,21.5546875,2,4,1,0,0,1
97,539,2757,5.115027829313544,20.886363636363637,2,4,1,0,0,1
102,579,2777,4.796200345423143,19.835714285714285,2,4,1,0,0,1
79,538,2913,5.41449814126394,21.108695652173914,2,4,1,0,0,1
58,544,2759,5.071691176470588,20.58955223880597,2,4,1,0,0,1
62,558,2913,5.220430107526882,21.419117647058822,2,4,1,0,0,1
85,525,3305,6.295238095238095,22.636986301369863,2,4,1,0,0,1
81,525,2456,4.6780952380952385,19.338582677165356,2,4,1,0,0,1
84,506,2764,5.462450592885376,20.474074074074075,2,3,1,0,0,1
64,516,2594,5.0271317829457365,19.801526717557252,2,4,1,0,0,1
69,515,2888,5.607766990291262,21.080291970802918,2,4,1,0,0,1
82,549,2733,4.978142076502732,19.804347826086957,2,4,1,0,0,1
45,544,2762,5.077205882352941,21.083969465648856,2,4,1,0,0,1
89,505,3308,6.55049504950495,25.643410852713178,2,6,1,0,0,1
61,575,2372,4.125217391304348,17.441176470588236,2,3,0,0,0,1
127,550,3388,6.16,24.72992700729927,2,5,1,0,0,1
133,542,2747,5.068265682656826,19.905797101449274,2,4,1,0,0,1
105,515,2763,5.36504854368932,20.931818181818183,2,4,1,0,0,1
120,535,3233,6.0429906542056075,21.697986577181208,2,4,1,0,0,1
107,505,3269,6.473267326732674,24.395522388059703,3,6,1,0,0,1
57,553,2886,5.21880650994575,20.762589928057555,3,4,1,0,0,1
80,563,3024,5.371225577264654,21.146853146853147,3,4,1,0,0,1
118,511,2884,5.6438356164383565,22.184615384615384,3,4,1,0,0,1
71,555,2914,5.25045045045045,20.666666666666668,3,4,1,0,0,1
89,526,2551,4.849809885931559,19.775193798449614,3,4,1,0,0,1
80,515,2540,4.932038834951456,19.689922480620154,3,4,1,0,0,1
78,515,2897,5.625242718446602,21.301470588235293,3,4,1,0,0,1
78,541,2636,4.872458410351202,20.12213740458015,3,4,1,0,0,1
91,576,2778,4.822916666666667,19.56338028169014,3,4,1,0,0,1
82,534,3024,5.662921348314606,21.6,3,4,1,0,0,1
63,532,2902,5.454887218045113,21.182481751824817,3,4,1,0,0,1
83,529,2609,4.9319470699432895,20.06923076923077,3,4,1,0,0,1
84,511,2763,5.407045009784736,20.774436090225564,3,4,1,0,0,1
49,537,2485,4.62756052141527,18.68421052631579,3,4,1,0,0,1
68,570,3042,5.336842105263158,20.554054054054053,3,4,1,0,0,1
91,503,3037,6.037773359840954,22.66417910447761,3,4,1,0,0,1
88,524,2885,5.505725190839694,21.37037037037037,3,4,1,0,0,1
90,531,3654,6.88135593220339,25.375,3,5,1,0,0,1
104,512,2748,5.3671875,20.818181818181817,3,4,1,0,0,1
53,535,2612,4.8822429906542055,20.73015873015873,3,4,1,0,0,1
48,563,2748,4.880994671403197,20.205882352941178,3,4,1,0,0,1
91,542,3443,6.35239852398524,22.357142857142858,3,3,1,0,0,1
54,538,2749,5.109665427509293,20.825757575757574,3,4,1,0,0,1
74,565,2598,4.598230088495575,19.244444444444444,3,4,1,0,0,1
88,525,2765,5.266666666666667,20.182481751824817,3,4,1,0,0,1
96,560,2625,4.6875,19.444444444444443,3,4,1,0,0,1
67,529,2608,4.930056710775047,20.06153846153846,3,4,1,0,0,1
117,541,3317,6.131238447319778,21.127388535031848,3,4,1,0,0,1
55,544,2590,4.761029411764706,20.234375,3,4,1,0,0,1
59,546,2969,5.437728937728938,21.67153284671533,3,4,1,0,0,1
93,550,3246,5.901818181818181,22.232876712328768,3,4,1,0,0,1
77,569,4043,7.105448154657293,24.95679012345679,3,4,1,0,0,1
73,562,4906,8.729537366548042,26.956043956043956,3,4,1,0,0,1
62,529,2660,5.0283553875236295,20.46153846153846,3,4,1,0,0,1
66,569,2675,4.701230228471002,20.265151515151516,3,4,1,0,0,1
92,553,2889,5.224231464737794,19.78767123287671,3,4,1,0,0,1
84,599,2610,4.357262103505843,19.05109489051095,3,4,1,0,0,1
130,525,3409,6.493333333333333,25.066176470588236,3,5,1,0,0,1
73,528,2816,5.333333333333333,20.705882352941178,3,4,1,0,0,1
72,556,3024,5.438848920863309,20.855172413793102,3,4,1,0,0,1
91,560,3074,5.489285714285714,21.80141843971631,3,5,1,0,0,1
85,545,3123,5.730275229357798,23.133333333333333,3,5,1,0,0,1
113,518,3108,6.0,22.686131386861312,3,4,1,0,0,1
77,545,3037,5.572477064220183,22.007246376811594,3,4,1,0,0,1
80,512,2802,5.47265625,20.755555555555556,3,4,1,0,0,1
117,540,2747,5.087037037037037,20.198529411764707,3,4,1,0,0,1
80,521,2676,5.136276391554702,20.90625,3,4,1,0,0,1
98,521,2764,5.305182341650672,20.474074074074075,3,4,1,0,0,1
80,523,2748,5.254302103250478,20.205882352941178,3,4,1,0,0,1
74,520,2538,4.880769230769231,20.142857142857142,3,4,1,0,0,1
86,537,2909,5.417132216014897,19.924657534246574,3,4,1,0,0,1
111,520,2715,5.221153846153846,20.568181818181817,3,5,1,0,0,1
70,579,3046,5.260794473229707,20.58108108108108,3,4,1,0,0,1
68,571,2906,5.089316987740806,20.321678321678323,3,4,1,0,0,1
60,548,2975,5.428832116788321,21.25,3,4,1,0,0,1
70,552,3095,5.606884057971015,22.107142857142858,3,4,1,0,0,1
81,559,3180,5.688729874776387,21.05960264900662,3,4,1,0,0,1
95,490,3417,6.973469387755102,24.94160583941606,3,5,1,0,0,1
72,570,2986,5.23859649122807,20.593103448275862,3,4,1,0,0,1
70,544,4417,8.119485294117647,27.434782608695652,3,4,1,0,0,1
76,539,3772,6.998144712430427,24.17948717948718,3,4,1,0,0,1
60,554,3522,6.35740072202166,23.48,3,4,1,0,0,1
79,540,3026,5.603703703703704,20.308724832214764,3,4,1,0,0,1
68,518,3147,6.075289575289576,22.006993006993007,3,4,1,0,0,1
76,530,4145,7.820754716981132,25.429447852760735,3,4,1,0,0,1
63,596,5846,9.808724832214764,28.241545893719806,3,4,1,0,0,1
119,527,3418,6.485768500948766,26.29230769230769,3,6,1,0,0,1
62,525,3022,5.7561904761904765,22.385185185185186,3,4,1,0,0,1
70,588,3297,5.607142857142857,22.428571428571427,3,4,1,0,0,1
108,525,3022,5.7561904761904765,22.721804511278197,3,4,1,0,0,1
100,525,2934,5.588571428571429,22.396946564885496,3,4,1,0,0,1
65,561,3093,5.5133689839572195,21.479166666666668,3,4,1,0,0,1
81,547,3382,6.182815356489945,23.006802721088434,3,4,1,0,0,1
94,550,3233,5.878181818181818,21.697986577181208,3,4,1,0,0,1
92,556,3181,5.721223021582734,21.348993288590606,3,4,1,0,0,1
93,537,2904,5.407821229050279,20.307692307692307,3,4,1,0,0,1
68,540,3039,5.627777777777778,21.707142857142856,3,4,1,0,0,1
75,552,2904,5.260869565217392,20.166666666666668,3,4,1,0,0,1
103,547,3080,5.630712979890311,23.51145038167939,3,5,1,0,0,1
77,549,3053,5.5610200364298725,20.768707482993197,3,4,1,0,0,1
74,539,2487,4.614100185528757,19.58267716535433,3,4,1,0,0,1
82,513,2760,5.380116959064328,20.444444444444443,3,4,1,0,0,1
63,525,2762,5.260952380952381,21.410852713178294,3,4,1,0,0,1
63,535,2732,5.106542056074766,20.388059701492537,3,4,1,0,0,1
85,534,3163,5.9232209737827715,21.517006802721088,3,4,1,0,0,1
77,553,3042,5.500904159132007,20.835616438356166,3,4,1,0,0,1
79,530,2886,5.445283018867925,21.220588235294116,3,4,1,0,0,1
70,542,2818,5.199261992619927,20.420289855072465,3,4,1,0,0,1
129,515,2942,5.712621359223301,20.573426573426573,3,4,1,0,0,1
88,520,2972,5.7153846153846155,21.381294964028775,3,4,1,0,0,1
80,553,2972,5.374321880650995,21.228571428571428,3,4,1,0,0,1
74,536,2609,4.867537313432836,20.06923076923077,3,4,1,0,0,1
109,538,2764,5.137546468401487,20.474074074074075,3,4,1,0,0,1
122,530,2665,5.028301886792453,20.189393939393938,3,4,1,0,0,1
100,550,2693,4.8963636363636365,20.401515151515152,3,4,1,0,0,1
73,542,3110,5.7380073800738005,21.59722222222222,3,4,1,0,0,1
69,537,2955,5.5027932960893855,21.41304347826087,3,4,1,0,0,1
66,522,2751,5.2701149425287355,20.68421052631579,3,4,1,0,0,1
61,525,2896,5.516190476190476,21.774436090225564,3,4,1,0,0,1
50,542,2842,5.243542435424354,21.69465648854962,3,4,1,0,0,1
70,527,2826,5.362428842504744,21.572519083969464,3,4,1,0,0,1
83,534,2776,5.198501872659176,20.562962962962963,3,4,1,0,0,1
106,517,2483,4.802707930367505,19.551181102362204,3,4,1,0,0,1
67,520,3153,6.063461538461539,24.826771653543307,3,5,1,0,0,1
91,549,2861,5.211293260473588,20.14788732394366,3,4,1,0,0,1
85,531,2748,5.175141242937853,20.05839416058394,3,4,1,0,0,1
90,552,2833,5.132246376811594,20.381294964028775,3,4,1,0,0,1
86,525,2834,5.398095238095238,20.388489208633093,3,4,1,0,0,1
75,563,2903,5.156305506216697,20.15972222222222,2,4,1,0,0,1
58,524,2763,5.272900763358779,20.774436090225564,2,4,1,0,0,1
122,507,3025,5.96646942800789,21.762589928057555,2,4,1,0,0,1
74,532,2837,5.332706766917293,21.014814814814816,2,4,1,0,0,1
142,541,3252,6.011090573012939,20.713375796178344,2,4,1,0,0,1
72,548,2871,5.239051094890511,20.218309859154928,2,4,1,0,0,1
65,579,3027,5.227979274611399,20.315436241610737,2,4,1,0,0,1
82,519,2750,5.298651252408478,19.92753623188406,2,4,1,0,0,1
70,545,2730,5.009174311926605,20.526315789473685,2,4,1,0,0,1
95,517,2886,5.582205029013539,21.065693430656935,2,4,1,0,0,1
81,528,3079,5.831439393939394,21.381944444444443,2,4,1,0,0,1
81,570,2831,4.966666666666667,20.664233576642335,2,4,1,0,0,1
90,514,3053,5.939688715953308,21.34965034965035,2,4,1,0,0,1
64,553,2749,4.971066907775769,20.065693430656935,2,4,1,0,0,1
101,519,2903,5.59344894026975,21.036231884057973,2,4,1,0,0,1
86,551,3039,5.5154264972776765,21.707142857142856,2,4,1,0,0,1
97,536,2898,5.406716417910448,20.7,2,4,1,0,0,1
78,526,2551,4.849809885931559,19.775193798449614,2,4,1,0,0,1
119,527,3158,5.992409867172675,23.05109489051095,2,5,1,0,0,1
68,519,2482,4.782273603082851,20.016129032258064,2,4,1,0,0,1
77,554,2900,5.234657039711191,20.13888888888889,2,4,1,0,0,1
96,568,2673,4.705985915492958,19.51094890510949,2,4,1,0,0,1
88,554,3131,5.6516245487364625,20.735099337748345,2,5,1,0,0,1
97,541,2625,4.852125693160813,19.58955223880597,2,4,1,0,0,1
86,550,3353,6.096363636363637,24.297101449275363,3,6,1,0,0,1
84,515,3092,6.003883495145631,22.405797101449274,3,4,1,0,0,1
103,536,2836,5.291044776119403,20.55072463768116,3,4,1,0,0,1
74,531,3335,6.28060263653484,21.797385620915033,3,5,1,0,0,1
83,528,2775,5.255681818181818,20.555555555555557,3,4,1,0,0,1
47,568,2938,5.172535211267606,21.445255474452555,3,4,1,0,0,1
68,545,2970,5.4495412844036695,21.214285714285715,3,4,1,0,0,1
75,541,2778,5.134935304990758,20.277372262773724,3,4,1,0,0,1
71,553,2886,5.21880650994575,20.46808510638298,3,4,1,0,0,1
74,533,2653,4.977485928705441,20.7265625,3,4,1,0,0,1
59,584,2832,4.8493150684931505,20.085106382978722,3,4,1,0,0,1
85,523,2398,4.58508604206501,19.983333333333334,3,4,1,0,0,1
65,587,2902,4.943781942078364,20.15277777777778,3,4,1,0,0,1
135,521,3356,6.4414587332053745,24.85925925925926,3,5,1,0,0,1
74,571,3039,5.322241681260945,21.251748251748253,3,4,1,0,0,1
89,542,2958,5.4575645756457565,21.75,3,4,1,0,0,1
